alter_cost,multiplier,priority_col,type,assembly,item_code1,item_code2,period,plant
0.0,1,1,alternate,6539,3232,3232,87,46
0.0,1,1,alternate,3589,3232,3232,87,46
1.0,1,1,interchange,,6708,6708,87,46
0.0,1,1,interchange,,6708,6708,87,46
0.0,1,1,interchange,,6913,6913,87,46
0.0,1,1,interchange,,6913,6913,87,46
0.0,1,1,interchange,,6923,6923,87,46
0.0,1,1,interchange,,6923,6923,87,46
0.0,1,1,interchange,,7004,7004,87,46
0.0,1,1,interchange,,7004,7004,87,46
0.0,1,1,interchange,,7065,7065,87,46
0.0,1,1,interchange,,7065,7065,87,46
0.0,1,1,interchange,,7034,7034,87,46
0.0,1,1,interchange,,7034,7034,87,46
0.0,1,1,interchange,,6835,6835,87,46
0.0,1,1,interchange,,6835,6835,87,46
-1.0,1,2,alternate,2092,7646,7647,87,46
-1.0,1,2,alternate,1600,7656,7627,87,46
-1.0,1,2,alternate,2694,9797,9798,87,46
-1.0,1,2,alternate,2695,9797,9798,87,46
-1.0,1,2,alternate,2871,11151,11152,87,46
-1.0,1,2,alternate,2872,11151,11152,87,46
-1.0,1,2,alternate,6565,11151,11152,87,46
-1.0,1,2,alternate,2872,9174,9175,87,46
-1.0,1,2,alternate,2977,9174,9175,87,46
-1.0,1,2,alternate,3058,9174,9175,87,46
-1.0,1,2,alternate,3318,9174,9175,87,46
-1.0,1,2,alternate,4178,9174,9175,87,46
-1.0,1,2,alternate,4502,9174,9175,87,46
-1.0,1,2,alternate,4503,9174,9175,87,46
-1.0,1,2,alternate,4503,9174,9175,87,46
-1.0,1,2,alternate,4801,9174,9175,87,46
-1.0,1,2,alternate,4994,9174,9175,87,46
-1.0,1,2,alternate,6565,9174,9175,87,46
-1.0,1,2,alternate,6879,9174,9175,87,46
-1.0,1,2,alternate,7004,9174,9175,87,46
-1.0,1,2,alternate,7004,9174,9175,87,46
-1.0,1,2,alternate,2916,11078,12663,87,46
-1.0,1,2,alternate,6585,11078,12663,87,46
5.0,1,1,alternate,2916,602,591,87,46
5.0,1,1,alternate,3839,602,591,87,46
5.0,1,1,alternate,3840,602,591,87,46
5.0,1,1,alternate,3841,602,591,87,46
5.0,1,1,alternate,3842,602,591,87,46
5.0,1,1,alternate,3844,602,591,87,46
5.0,1,1,alternate,3845,602,591,87,46
5.0,1,1,alternate,3882,602,591,87,46
5.0,1,1,alternate,4177,602,591,87,46
5.0,1,1,alternate,4178,602,591,87,46
5.0,1,1,alternate,4343,602,591,87,46
5.0,1,1,alternate,4502,602,591,87,46
5.0,1,1,alternate,4503,602,591,87,46
5.0,1,1,alternate,4503,602,591,87,46
5.0,1,1,alternate,4733,602,591,87,46
5.0,1,1,alternate,4734,602,591,87,46
5.0,1,1,alternate,4877,602,591,87,46
5.0,1,1,alternate,4951,602,591,87,46
5.0,1,1,alternate,4952,602,591,87,46
5.0,1,1,alternate,5047,602,591,87,46
5.0,1,1,alternate,5048,602,591,87,46
5.0,1,1,alternate,5049,602,591,87,46
5.0,1,1,alternate,5475,602,591,87,46
5.0,1,1,alternate,5476,602,591,87,46
5.0,1,1,alternate,5595,602,591,87,46
5.0,1,1,alternate,5619,602,591,87,46
5.0,1,1,alternate,5620,602,591,87,46
5.0,1,1,alternate,5648,602,591,87,46
5.0,1,1,alternate,5649,602,591,87,46
5.0,1,1,alternate,6585,602,591,87,46
5.0,1,1,alternate,6879,602,591,87,46
5.0,1,1,alternate,7004,602,591,87,46
5.0,1,1,alternate,7004,602,591,87,46
5.0,1,1,alternate,2915,602,591,87,46
5.0,1,1,alternate,2987,602,591,87,46
5.0,1,1,alternate,3441,602,591,87,46
5.0,1,1,alternate,4998,602,591,87,46
5.0,1,1,alternate,5557,602,591,87,46
5.0,1,1,alternate,5558,602,591,87,46
5.0,1,1,alternate,5560,602,591,87,46
5.0,1,1,alternate,5561,602,591,87,46
5.0,1,1,alternate,5562,602,591,87,46
5.0,1,1,alternate,5594,602,591,87,46
5.0,1,1,alternate,5721,602,591,87,46
5.0,1,1,alternate,5760,602,591,87,46
5.0,1,1,alternate,5950,602,591,87,46
5.0,1,1,alternate,6038,602,591,87,46
5.0,1,1,alternate,6106,602,591,87,46
5.0,1,1,alternate,6107,602,591,87,46
5.0,1,1,alternate,6108,602,591,87,46
5.0,1,1,alternate,6109,602,591,87,46
5.0,1,1,alternate,6110,602,591,87,46
5.0,1,1,alternate,6581,602,591,87,46
5.0,1,1,alternate,6609,602,591,87,46
5.0,1,1,alternate,6775,602,591,87,46
-1.0,1,2,alternate,2977,602,603,87,46
-1.0,1,2,alternate,3058,602,603,87,46
-1.0,1,2,alternate,4788,599,603,87,46
-1.0,1,2,alternate,4964,599,603,87,46
-1.0,1,2,alternate,2971,11167,11176,87,46
-1.0,1,2,alternate,3093,11167,11176,87,46
-1.0,1,2,alternate,3317,11167,11176,87,46
-1.0,1,2,alternate,3318,11167,11176,87,46
-1.0,1,2,alternate,3400,11167,11176,87,46
-1.0,1,2,alternate,3459,11167,11176,87,46
-1.0,1,2,alternate,3584,11167,11176,87,46
-1.0,1,2,alternate,3662,11167,11176,87,46
-1.0,1,2,alternate,6616,11167,11176,87,46
-1.0,1,2,alternate,2977,604,606,87,46
-1.0,1,2,alternate,3058,604,606,87,46
-1.0,1,2,alternate,3049,11168,11177,87,46
-1.0,1,2,alternate,3049,11168,11177,87,46
-1.0,1,2,alternate,3837,11168,11177,87,46
-1.0,1,2,alternate,3050,8957,8703,87,46
-1.0,1,2,alternate,3051,8957,8703,87,46
-1.0,1,2,alternate,6634,8957,8703,87,46
-1.0,1,2,alternate,6710,8957,8703,87,46
-1.0,1,2,alternate,3050,11169,11179,87,46
-1.0,1,2,alternate,3051,11169,11179,87,46
-1.0,1,2,alternate,3071,11169,11179,87,46
-1.0,1,2,alternate,3491,11169,11179,87,46
-1.0,1,2,alternate,3492,11169,11179,87,46
-1.0,1,2,alternate,3493,11169,11179,87,46
-1.0,1,2,alternate,3666,11169,11179,87,46
-1.0,1,2,alternate,3667,11169,11179,87,46
-1.0,1,2,alternate,3668,11169,11179,87,46
-1.0,1,2,alternate,6632,11169,11179,87,46
-1.0,1,2,alternate,6634,11169,11179,87,46
-1.0,1,2,alternate,6710,11169,11179,87,46
-1.0,1,2,alternate,6751,11169,11179,87,46
-1.0,1,2,alternate,6752,11169,11179,87,46
-1.0,1,2,alternate,6753,11169,11179,87,46
-1.0,1,2,alternate,3083,9750,9749,87,46
-1.0,1,2,alternate,3882,9750,9749,87,46
-1.0,1,2,alternate,4877,9750,9749,87,46
-1.0,1,2,alternate,4951,9750,9749,87,46
-1.0,1,2,alternate,4952,9750,9749,87,46
-1.0,1,2,alternate,5619,9750,9749,87,46
-1.0,1,2,alternate,5620,9750,9749,87,46
-1.0,1,2,alternate,3349,8811,8810,87,46
-1.0,1,2,alternate,3459,9011,8786,87,46
-1.0,1,2,alternate,3545,11435,11438,87,46
-1.0,1,2,alternate,3837,11435,11438,87,46
-1.0,1,2,alternate,3838,11435,11438,87,46
-1.0,1,2,alternate,3840,11435,11438,87,46
-1.0,1,2,alternate,3843,11435,11438,87,46
-1.0,1,2,alternate,3844,11435,11438,87,46
-1.0,1,2,alternate,3845,11435,11438,87,46
-1.0,1,2,alternate,4177,11435,11438,87,46
-1.0,1,2,alternate,4178,11435,11438,87,46
-1.0,1,2,alternate,4181,11435,11438,87,46
-1.0,1,2,alternate,4221,11435,11438,87,46
-1.0,1,2,alternate,4343,11435,11438,87,46
-1.0,1,2,alternate,4502,11435,11438,87,46
-1.0,1,2,alternate,4503,11435,11438,87,46
-1.0,1,2,alternate,4503,11435,11438,87,46
-1.0,1,2,alternate,4733,11435,11438,87,46
-1.0,1,2,alternate,4734,11435,11438,87,46
-1.0,1,2,alternate,4735,11435,11438,87,46
-1.0,1,2,alternate,4996,11435,11438,87,46
-1.0,1,2,alternate,4997,11435,11438,87,46
-1.0,1,2,alternate,5047,11435,11438,87,46
-1.0,1,2,alternate,5048,11435,11438,87,46
-1.0,1,2,alternate,5049,11435,11438,87,46
-1.0,1,2,alternate,6879,11435,11438,87,46
-1.0,1,2,alternate,6913,11435,11438,87,46
-1.0,1,2,alternate,7004,11435,11438,87,46
-1.0,1,2,alternate,7004,11435,11438,87,46
-1.0,1,2,alternate,7065,11435,11438,87,46
-1.0,1,2,alternate,3842,11437,11438,87,46
-1.0,1,2,alternate,3882,11437,11438,87,46
-1.0,1,2,alternate,4801,11437,11438,87,46
-1.0,1,2,alternate,4877,11437,11438,87,46
-1.0,1,2,alternate,4951,11437,11438,87,46
-1.0,1,2,alternate,4952,11437,11438,87,46
-1.0,1,2,alternate,4993,11437,11438,87,46
-1.0,1,2,alternate,4994,11437,11438,87,46
-1.0,1,2,alternate,4995,11437,11438,87,46
-1.0,1,2,alternate,5000,11437,11438,87,46
-1.0,1,2,alternate,5595,11437,11438,87,46
-1.0,1,2,alternate,3662,588,602,87,46
-1.0,1,2,alternate,3666,588,602,87,46
-1.0,1,2,alternate,3667,588,602,87,46
-1.0,1,2,alternate,3668,588,602,87,46
-1.0,1,2,alternate,3669,588,602,87,46
-1.0,1,2,alternate,3837,588,602,87,46
-1.0,1,2,alternate,3838,599,602,87,46
-1.0,1,2,alternate,3843,599,602,87,46
-1.0,1,2,alternate,4221,599,602,87,46
-1.0,1,2,alternate,4801,599,602,87,46
-1.0,1,2,alternate,4993,599,602,87,46
-1.0,1,2,alternate,4994,599,602,87,46
-1.0,1,2,alternate,4995,599,602,87,46
-1.0,1,2,alternate,4996,599,602,87,46
-1.0,1,2,alternate,4997,599,602,87,46
-1.0,1,2,alternate,5000,599,602,87,46
-1.0,1,2,alternate,6913,599,602,87,46
-1.0,1,2,alternate,6913,599,602,87,46
-1.0,1,2,alternate,7065,599,602,87,46
-1.0,1,2,alternate,7065,599,602,87,46
-1.0,1,2,alternate,3757,9069,9068,87,46
5.0,1,1,alternate,3757,8894,8893,87,46
5.0,1,1,alternate,3757,9312,9311,87,46
5.0,1,1,alternate,3837,9603,9542,87,46
-1.0,1,2,alternate,3839,8740,8739,87,46
-1.0,1,2,alternate,3882,8740,8739,87,46
-1.0,1,2,alternate,4177,8740,8739,87,46
-1.0,1,2,alternate,3842,7887,7886,87,46
-1.0,1,2,alternate,3882,7887,7886,87,46
-1.0,1,2,alternate,4177,7887,7886,87,46
-1.0,1,2,alternate,4788,7887,7886,87,46
-1.0,1,2,alternate,4877,7887,7886,87,46
-1.0,1,2,alternate,4951,7887,7886,87,46
-1.0,1,2,alternate,4952,7887,7886,87,46
-1.0,1,2,alternate,4964,7887,7886,87,46
-1.0,1,2,alternate,5475,7887,7886,87,46
-1.0,1,2,alternate,5476,7887,7886,87,46
-1.0,1,2,alternate,5619,7887,7886,87,46
-1.0,1,2,alternate,5620,7887,7886,87,46
-1.0,1,2,alternate,5649,7887,7886,87,46
-1.0,1,2,alternate,4503,9510,12599,87,46
-1.0,1,2,alternate,4503,9510,12599,87,46
-1.0,1,2,alternate,7004,9510,12599,87,46
-1.0,1,2,alternate,7004,9510,12599,87,46
-1.0,1,2,alternate,4506,9593,9583,87,46
-1.0,1,2,alternate,5711,9034,9033,87,46
-1.0,1,2,alternate,5158,9221,9220,87,46
-1.0,1,2,alternate,5313,9221,9220,87,46
-1.0,1,2,alternate,5843,9221,9220,87,46
-1.0,1,2,alternate,5848,9221,9220,87,46
-1.0,1,2,alternate,5998,9221,9220,87,46
5.0,1,1,alternate,6585,10418,10150,87,46
-1.0,1,2,alternate,6812,9646,9659,87,46
-1.0,1,2,alternate,6840,9646,9659,87,46
-1.0,1,2,alternate,6841,9646,9659,87,46
-1.0,1,2,alternate,6871,9646,9659,87,46
-1.0,1,2,alternate,6872,9646,9659,87,46
-1.0,1,2,alternate,6896,9646,9659,87,46
-1.0,1,2,alternate,6898,9646,9659,87,46
-1.0,1,2,alternate,6899,9646,9659,87,46
-1.0,1,2,alternate,7008,9646,9659,87,46
-1.0,1,2,alternate,7009,9646,9659,87,46
-1.0,1,2,alternate,7106,9646,9659,87,46
-1.0,1,2,alternate,7116,9646,9659,87,46
-1.0,1,2,alternate,7135,9646,9659,87,46
-1.0,1,2,alternate,7136,9646,9659,87,46
-1.0,1,2,alternate,7173,9646,9659,87,46
-1.0,1,2,alternate,7185,9646,9659,87,46
-1.0,1,2,alternate,7296,9646,9659,87,46
0.0,1,1,alternate,6652,3041,3041,87,46
0.0,1,1,alternate,6708,2785,2785,87,46
0.0,1,1,alternate,6708,2801,2801,87,46
0.0,1,1,alternate,6923,4503,4503,87,46
0.0,1,1,interchange,,2939,2939,88,46
0.0,1,1,alternate,2971,2939,2939,88,46
0.0,1,1,alternate,3049,2939,2939,88,46
0.0,1,1,alternate,3050,2939,2939,88,46
0.0,1,1,alternate,3051,2939,2939,88,46
0.0,1,1,alternate,3075,2939,2939,88,46
0.0,1,1,alternate,3093,2939,2939,88,46
0.0,1,1,alternate,3317,2939,2939,88,46
0.0,1,1,alternate,3318,2939,2939,88,46
0.0,1,1,alternate,3400,2939,2939,88,46
0.0,1,1,alternate,3491,2939,2939,88,46
0.0,1,1,alternate,3492,2939,2939,88,46
0.0,1,1,alternate,3493,2939,2939,88,46
0.0,1,1,alternate,6616,2939,2939,88,46
0.0,1,1,alternate,6634,2939,2939,88,46
0.0,1,1,alternate,6710,2939,2939,88,46
0.0,1,1,alternate,6751,2939,2939,88,46
0.0,1,1,alternate,6752,2939,2939,88,46
0.0,1,1,alternate,6753,2939,2939,88,46
0.0,1,1,alternate,3331,2939,2939,88,46
0.0,1,1,alternate,3074,2939,2939,88,46
0.0,1,1,alternate,3018,2939,2939,88,46
0.0,1,1,alternate,2857,2939,2939,88,46
0.0,1,1,alternate,3460,2939,2939,88,46
0.0,1,1,alternate,3098,2939,2939,88,46
0.0,1,1,interchange,,2940,2940,88,46
0.0,1,1,alternate,3018,2940,2940,88,46
0.0,1,1,interchange,,2795,2795,88,46
0.0,1,1,alternate,2801,2795,2795,88,46
0.0,1,1,alternate,3088,2795,2795,88,46
0.0,1,1,alternate,2823,2795,2795,88,46
0.0,1,1,alternate,2785,2795,2795,88,46
0.0,1,1,alternate,2820,2795,2795,88,46
0.0,1,1,alternate,6641,2795,2795,88,46
0.0,1,1,interchange,,2792,2792,88,46
0.0,1,1,alternate,3088,2792,2792,88,46
0.0,1,1,alternate,2823,2792,2792,88,46
0.0,1,1,alternate,2785,2792,2792,88,46
0.0,1,1,alternate,2820,2792,2792,88,46
0.0,1,1,alternate,6641,2792,2792,88,46
0.0,1,1,alternate,2827,2792,2792,88,46
0.0,1,1,alternate,2918,2792,2792,88,46
0.0,1,1,interchange,,2794,2794,88,46
0.0,1,1,alternate,3088,2794,2794,88,46
0.0,1,1,alternate,2785,2794,2794,88,46
0.0,1,1,alternate,2827,2794,2794,88,46
0.0,1,1,interchange,,3000,3000,88,46
0.0,1,1,alternate,3049,3000,3000,88,46
0.0,1,1,interchange,,3232,3232,88,46
0.0,1,1,alternate,2801,3232,3232,88,46
0.0,1,1,alternate,2857,3232,3232,88,46
0.0,1,1,alternate,2823,3232,3232,88,46
0.0,1,1,alternate,2751,3232,3232,88,46
0.0,1,1,alternate,2750,3232,3232,88,46
0.0,1,1,alternate,6539,3232,3232,88,46
0.0,1,1,alternate,3589,3232,3232,88,46
1.0,1,1,interchange,,6708,6708,88,46
0.0,1,1,interchange,,6708,6708,88,46
0.0,1,1,interchange,,6913,6913,88,46
0.0,1,1,interchange,,6913,6913,88,46
0.0,1,1,interchange,,6923,6923,88,46
0.0,1,1,interchange,,6923,6923,88,46
0.0,1,1,interchange,,7004,7004,88,46
0.0,1,1,interchange,,7004,7004,88,46
0.0,1,1,interchange,,7065,7065,88,46
0.0,1,1,interchange,,7065,7065,88,46
0.0,1,1,interchange,,7034,7034,88,46
0.0,1,1,interchange,,7034,7034,88,46
0.0,1,1,interchange,,6835,6835,88,46
0.0,1,1,interchange,,6835,6835,88,46
-1.0,1,2,alternate,2092,7646,7647,88,46
-1.0,1,2,alternate,1600,7656,7627,88,46
-1.0,1,2,alternate,2694,9797,9798,88,46
-1.0,1,2,alternate,2695,9797,9798,88,46
-1.0,1,2,alternate,2871,11151,11152,88,46
-1.0,1,2,alternate,2872,11151,11152,88,46
-1.0,1,2,alternate,6565,11151,11152,88,46
-1.0,1,2,alternate,2872,9174,9175,88,46
-1.0,1,2,alternate,2977,9174,9175,88,46
-1.0,1,2,alternate,3058,9174,9175,88,46
-1.0,1,2,alternate,3318,9174,9175,88,46
-1.0,1,2,alternate,4178,9174,9175,88,46
-1.0,1,2,alternate,4502,9174,9175,88,46
-1.0,1,2,alternate,4503,9174,9175,88,46
-1.0,1,2,alternate,4503,9174,9175,88,46
-1.0,1,2,alternate,4801,9174,9175,88,46
-1.0,1,2,alternate,4994,9174,9175,88,46
-1.0,1,2,alternate,6565,9174,9175,88,46
-1.0,1,2,alternate,6879,9174,9175,88,46
-1.0,1,2,alternate,7004,9174,9175,88,46
-1.0,1,2,alternate,7004,9174,9175,88,46
5.0,1,1,alternate,2916,602,591,88,46
5.0,1,1,alternate,3839,602,591,88,46
5.0,1,1,alternate,3840,602,591,88,46
5.0,1,1,alternate,3841,602,591,88,46
5.0,1,1,alternate,3842,602,591,88,46
5.0,1,1,alternate,3844,602,591,88,46
5.0,1,1,alternate,3845,602,591,88,46
5.0,1,1,alternate,3882,602,591,88,46
5.0,1,1,alternate,4177,602,591,88,46
5.0,1,1,alternate,4178,602,591,88,46
5.0,1,1,alternate,4343,602,591,88,46
5.0,1,1,alternate,4502,602,591,88,46
5.0,1,1,alternate,4503,602,591,88,46
5.0,1,1,alternate,4503,602,591,88,46
5.0,1,1,alternate,4733,602,591,88,46
5.0,1,1,alternate,4734,602,591,88,46
5.0,1,1,alternate,4877,602,591,88,46
5.0,1,1,alternate,4951,602,591,88,46
5.0,1,1,alternate,4952,602,591,88,46
5.0,1,1,alternate,5047,602,591,88,46
5.0,1,1,alternate,5048,602,591,88,46
5.0,1,1,alternate,5049,602,591,88,46
5.0,1,1,alternate,5475,602,591,88,46
5.0,1,1,alternate,5476,602,591,88,46
5.0,1,1,alternate,5595,602,591,88,46
5.0,1,1,alternate,5619,602,591,88,46
5.0,1,1,alternate,5620,602,591,88,46
5.0,1,1,alternate,5648,602,591,88,46
5.0,1,1,alternate,5649,602,591,88,46
5.0,1,1,alternate,6585,602,591,88,46
5.0,1,1,alternate,6879,602,591,88,46
5.0,1,1,alternate,7004,602,591,88,46
5.0,1,1,alternate,7004,602,591,88,46
5.0,1,1,alternate,2915,602,591,88,46
5.0,1,1,alternate,2987,602,591,88,46
5.0,1,1,alternate,3441,602,591,88,46
5.0,1,1,alternate,4998,602,591,88,46
5.0,1,1,alternate,5557,602,591,88,46
5.0,1,1,alternate,5558,602,591,88,46
5.0,1,1,alternate,5560,602,591,88,46
5.0,1,1,alternate,5561,602,591,88,46
5.0,1,1,alternate,5562,602,591,88,46
5.0,1,1,alternate,5594,602,591,88,46
5.0,1,1,alternate,5721,602,591,88,46
5.0,1,1,alternate,5760,602,591,88,46
5.0,1,1,alternate,5950,602,591,88,46
5.0,1,1,alternate,6038,602,591,88,46
5.0,1,1,alternate,6106,602,591,88,46
5.0,1,1,alternate,6107,602,591,88,46
5.0,1,1,alternate,6108,602,591,88,46
5.0,1,1,alternate,6109,602,591,88,46
5.0,1,1,alternate,6110,602,591,88,46
5.0,1,1,alternate,6581,602,591,88,46
5.0,1,1,alternate,6609,602,591,88,46
5.0,1,1,alternate,6775,602,591,88,46
-1.0,1,2,alternate,2977,602,603,88,46
-1.0,1,2,alternate,3058,602,603,88,46
-1.0,1,2,alternate,4788,599,603,88,46
-1.0,1,2,alternate,4964,599,603,88,46
-1.0,1,2,alternate,2971,11167,11176,88,46
-1.0,1,2,alternate,3093,11167,11176,88,46
-1.0,1,2,alternate,3317,11167,11176,88,46
-1.0,1,2,alternate,3318,11167,11176,88,46
-1.0,1,2,alternate,3400,11167,11176,88,46
-1.0,1,2,alternate,3459,11167,11176,88,46
-1.0,1,2,alternate,3584,11167,11176,88,46
-1.0,1,2,alternate,3662,11167,11176,88,46
-1.0,1,2,alternate,6616,11167,11176,88,46
-1.0,1,2,alternate,2977,604,606,88,46
-1.0,1,2,alternate,3058,604,606,88,46
-1.0,1,2,alternate,3049,11168,11177,88,46
-1.0,1,2,alternate,3049,11168,11177,88,46
-1.0,1,2,alternate,3837,11168,11177,88,46
-1.0,1,2,alternate,3050,8957,8703,88,46
-1.0,1,2,alternate,3051,8957,8703,88,46
-1.0,1,2,alternate,6634,8957,8703,88,46
-1.0,1,2,alternate,6710,8957,8703,88,46
-1.0,1,2,alternate,3050,11169,11179,88,46
-1.0,1,2,alternate,3051,11169,11179,88,46
-1.0,1,2,alternate,3071,11169,11179,88,46
-1.0,1,2,alternate,3491,11169,11179,88,46
-1.0,1,2,alternate,3492,11169,11179,88,46
-1.0,1,2,alternate,3493,11169,11179,88,46
-1.0,1,2,alternate,3666,11169,11179,88,46
-1.0,1,2,alternate,3667,11169,11179,88,46
-1.0,1,2,alternate,3668,11169,11179,88,46
-1.0,1,2,alternate,6632,11169,11179,88,46
-1.0,1,2,alternate,6634,11169,11179,88,46
-1.0,1,2,alternate,6710,11169,11179,88,46
-1.0,1,2,alternate,6751,11169,11179,88,46
-1.0,1,2,alternate,6752,11169,11179,88,46
-1.0,1,2,alternate,6753,11169,11179,88,46
-1.0,1,2,alternate,3083,9750,9749,88,46
-1.0,1,2,alternate,3882,9750,9749,88,46
-1.0,1,2,alternate,4877,9750,9749,88,46
-1.0,1,2,alternate,4951,9750,9749,88,46
-1.0,1,2,alternate,4952,9750,9749,88,46
-1.0,1,2,alternate,5619,9750,9749,88,46
-1.0,1,2,alternate,5620,9750,9749,88,46
-1.0,1,2,alternate,3349,8811,8810,88,46
-1.0,1,2,alternate,3459,9011,8786,88,46
-1.0,1,2,alternate,3545,11435,11438,88,46
-1.0,1,2,alternate,3837,11435,11438,88,46
-1.0,1,2,alternate,3838,11435,11438,88,46
-1.0,1,2,alternate,3840,11435,11438,88,46
-1.0,1,2,alternate,3843,11435,11438,88,46
-1.0,1,2,alternate,3844,11435,11438,88,46
-1.0,1,2,alternate,3845,11435,11438,88,46
-1.0,1,2,alternate,4177,11435,11438,88,46
-1.0,1,2,alternate,4178,11435,11438,88,46
-1.0,1,2,alternate,4181,11435,11438,88,46
-1.0,1,2,alternate,4221,11435,11438,88,46
-1.0,1,2,alternate,4343,11435,11438,88,46
-1.0,1,2,alternate,4502,11435,11438,88,46
-1.0,1,2,alternate,4503,11435,11438,88,46
-1.0,1,2,alternate,4503,11435,11438,88,46
-1.0,1,2,alternate,4733,11435,11438,88,46
-1.0,1,2,alternate,4734,11435,11438,88,46
-1.0,1,2,alternate,4735,11435,11438,88,46
-1.0,1,2,alternate,4996,11435,11438,88,46
-1.0,1,2,alternate,4997,11435,11438,88,46
-1.0,1,2,alternate,5047,11435,11438,88,46
-1.0,1,2,alternate,5048,11435,11438,88,46
-1.0,1,2,alternate,5049,11435,11438,88,46
-1.0,1,2,alternate,6879,11435,11438,88,46
-1.0,1,2,alternate,6913,11435,11438,88,46
-1.0,1,2,alternate,7004,11435,11438,88,46
-1.0,1,2,alternate,7004,11435,11438,88,46
-1.0,1,2,alternate,7065,11435,11438,88,46
-1.0,1,2,alternate,3842,11437,11438,88,46
-1.0,1,2,alternate,3882,11437,11438,88,46
-1.0,1,2,alternate,4801,11437,11438,88,46
-1.0,1,2,alternate,4877,11437,11438,88,46
-1.0,1,2,alternate,4951,11437,11438,88,46
-1.0,1,2,alternate,4952,11437,11438,88,46
-1.0,1,2,alternate,4993,11437,11438,88,46
-1.0,1,2,alternate,4994,11437,11438,88,46
-1.0,1,2,alternate,4995,11437,11438,88,46
-1.0,1,2,alternate,5000,11437,11438,88,46
-1.0,1,2,alternate,5595,11437,11438,88,46
-1.0,1,2,alternate,3662,588,602,88,46
-1.0,1,2,alternate,3666,588,602,88,46
-1.0,1,2,alternate,3667,588,602,88,46
-1.0,1,2,alternate,3668,588,602,88,46
-1.0,1,2,alternate,3669,588,602,88,46
-1.0,1,2,alternate,3837,588,602,88,46
-1.0,1,2,alternate,3838,599,602,88,46
-1.0,1,2,alternate,3843,599,602,88,46
-1.0,1,2,alternate,4221,599,602,88,46
-1.0,1,2,alternate,4801,599,602,88,46
-1.0,1,2,alternate,4993,599,602,88,46
-1.0,1,2,alternate,4994,599,602,88,46
-1.0,1,2,alternate,4995,599,602,88,46
-1.0,1,2,alternate,4996,599,602,88,46
-1.0,1,2,alternate,4997,599,602,88,46
-1.0,1,2,alternate,5000,599,602,88,46
-1.0,1,2,alternate,6913,599,602,88,46
-1.0,1,2,alternate,6913,599,602,88,46
-1.0,1,2,alternate,7065,599,602,88,46
-1.0,1,2,alternate,7065,599,602,88,46
-1.0,1,2,alternate,3757,9069,9068,88,46
5.0,1,1,alternate,3757,8894,8893,88,46
5.0,1,1,alternate,3757,9312,9311,88,46
5.0,1,1,alternate,3837,9603,9542,88,46
-1.0,1,2,alternate,3839,8740,8739,88,46
-1.0,1,2,alternate,3882,8740,8739,88,46
-1.0,1,2,alternate,4177,8740,8739,88,46
-1.0,1,2,alternate,3842,7887,7886,88,46
-1.0,1,2,alternate,3882,7887,7886,88,46
-1.0,1,2,alternate,4177,7887,7886,88,46
-1.0,1,2,alternate,4788,7887,7886,88,46
-1.0,1,2,alternate,4877,7887,7886,88,46
-1.0,1,2,alternate,4951,7887,7886,88,46
-1.0,1,2,alternate,4952,7887,7886,88,46
-1.0,1,2,alternate,4964,7887,7886,88,46
-1.0,1,2,alternate,5475,7887,7886,88,46
-1.0,1,2,alternate,5476,7887,7886,88,46
-1.0,1,2,alternate,5619,7887,7886,88,46
-1.0,1,2,alternate,5620,7887,7886,88,46
-1.0,1,2,alternate,5649,7887,7886,88,46
-1.0,1,2,alternate,4503,9510,12599,88,46
-1.0,1,2,alternate,4503,9510,12599,88,46
-1.0,1,2,alternate,7004,9510,12599,88,46
-1.0,1,2,alternate,7004,9510,12599,88,46
-1.0,1,2,alternate,4506,9593,9583,88,46
-1.0,1,2,alternate,5711,9034,9033,88,46
-1.0,1,2,alternate,5158,9221,9220,88,46
-1.0,1,2,alternate,5313,9221,9220,88,46
-1.0,1,2,alternate,5843,9221,9220,88,46
-1.0,1,2,alternate,5848,9221,9220,88,46
-1.0,1,2,alternate,5998,9221,9220,88,46
5.0,1,1,alternate,6585,10418,10150,88,46
-1.0,1,2,alternate,6812,9646,9659,88,46
-1.0,1,2,alternate,6840,9646,9659,88,46
-1.0,1,2,alternate,6841,9646,9659,88,46
-1.0,1,2,alternate,6871,9646,9659,88,46
-1.0,1,2,alternate,6872,9646,9659,88,46
-1.0,1,2,alternate,6896,9646,9659,88,46
-1.0,1,2,alternate,6898,9646,9659,88,46
-1.0,1,2,alternate,6899,9646,9659,88,46
-1.0,1,2,alternate,7008,9646,9659,88,46
-1.0,1,2,alternate,7009,9646,9659,88,46
-1.0,1,2,alternate,7106,9646,9659,88,46
-1.0,1,2,alternate,7116,9646,9659,88,46
-1.0,1,2,alternate,7135,9646,9659,88,46
-1.0,1,2,alternate,7136,9646,9659,88,46
-1.0,1,2,alternate,7173,9646,9659,88,46
-1.0,1,2,alternate,7185,9646,9659,88,46
-1.0,1,2,alternate,7296,9646,9659,88,46
0.0,1,1,alternate,6652,3041,3041,88,46
0.0,1,1,alternate,6708,2785,2785,88,46
0.0,1,1,alternate,6708,2801,2801,88,46
0.0,1,1,alternate,6923,4503,4503,88,46
0.0,1,1,interchange,,2939,2939,89,46
0.0,1,1,alternate,2971,2939,2939,89,46
0.0,1,1,alternate,3049,2939,2939,89,46
0.0,1,1,alternate,3050,2939,2939,89,46
