line,shift,i_shift,capacity_type,work_day,max_capacity,set,period,plant
,1.0,1,Pcs,1.0,200.0,62,96,111
,1.0,1,Pcs,1.0,50.0,85,96,111
,1.0,1,Pcs,1.0,200.0,87,96,111
,1.0,1,Pcs,1.0,200.0,99,96,111
,1.0,1,Pcs,1.0,20000.0,130,96,111
,1.0,1,Pcs,1.0,80000.0,131,96,111
,1.0,1,Pcs,1.0,7200.0,132,96,111
,1.0,1,Pcs,1.0,14000.0,133,96,111
,1.0,1,Pcs,1.0,4200.0,134,96,111
,1.0,1,Point,1.0,28000000.0,181,96,111
,1.0,1,Pcs,1.0,60000.0,196,96,111
,1.0,1,Pcs,1.0,20000.0,199,96,111
,1.0,1,Pcs,1.0,40000.0,202,96,111
,1.0,1,Pcs,1.0,1000.0,6,97,111
,1.0,1,Pcs,1.0,4000.0,9,97,111
,1.0,1,Pcs,1.0,1200.0,15,97,111
,1.0,1,Pcs,1.0,3600.0,17,97,111
,1.0,1,Pcs,1.0,500.0,60,97,111
,1.0,1,Pcs,1.0,200.0,62,97,111
,1.0,1,Pcs,1.0,50.0,85,97,111
,1.0,1,Pcs,1.0,200.0,87,97,111
,1.0,1,Pcs,1.0,200.0,99,97,111
,1.0,1,Pcs,1.0,20000.0,130,97,111
,1.0,1,Pcs,1.0,80000.0,131,97,111
,1.0,1,Pcs,1.0,7200.0,132,97,111
,1.0,1,Pcs,1.0,14000.0,133,97,111
,1.0,1,Pcs,1.0,4200.0,134,97,111
,1.0,1,Point,1.0,28000000.0,181,97,111
,1.0,1,Pcs,1.0,60000.0,196,97,111
,1.0,1,Pcs,1.0,20000.0,199,97,111
,1.0,1,Pcs,1.0,40000.0,202,97,111
,1.0,1,Pcs,1.0,1000.0,6,98,111
,1.0,1,Pcs,1.0,4000.0,9,98,111
,1.0,1,Pcs,1.0,1200.0,15,98,111
,1.0,1,Pcs,1.0,3600.0,17,98,111
,1.0,1,Pcs,1.0,500.0,60,98,111
,1.0,1,Pcs,1.0,200.0,62,98,111
,1.0,1,Pcs,1.0,50.0,85,98,111
,1.0,1,Pcs,1.0,200.0,87,98,111
,1.0,1,Pcs,1.0,200.0,99,98,111
,1.0,1,Pcs,1.0,20000.0,130,98,111
,1.0,1,Pcs,1.0,80000.0,131,98,111
,1.0,1,Pcs,1.0,7200.0,132,98,111
,1.0,1,Pcs,1.0,14000.0,133,98,111
,1.0,1,Pcs,1.0,4200.0,134,98,111
,1.0,1,Point,1.0,28000000.0,181,98,111
,1.0,1,Pcs,1.0,60000.0,196,98,111
,1.0,1,Pcs,1.0,20000.0,199,98,111
,1.0,1,Pcs,1.0,40000.0,202,98,111
,1.0,1,Pcs,1.0,1000.0,6,99,111
,1.0,1,Pcs,1.0,4000.0,9,99,111
,1.0,1,Pcs,1.0,1200.0,15,99,111
,1.0,1,Pcs,1.0,3600.0,17,99,111
,1.0,1,Pcs,1.0,500.0,60,99,111
,1.0,1,Pcs,1.0,200.0,62,99,111
,1.0,1,Pcs,1.0,50.0,85,99,111
,1.0,1,Pcs,1.0,200.0,87,99,111
,1.0,1,Pcs,1.0,200.0,99,99,111
,1.0,1,Pcs,1.0,20000.0,130,99,111
,1.0,1,Pcs,1.0,80000.0,131,99,111
,1.0,1,Pcs,1.0,7200.0,132,99,111
,1.0,1,Pcs,1.0,14000.0,133,99,111
,1.0,1,Pcs,1.0,4200.0,134,99,111
,1.0,1,Point,1.0,28000000.0,181,99,111
,1.0,1,Pcs,1.0,60000.0,196,99,111
,1.0,1,Pcs,1.0,20000.0,199,99,111
,1.0,1,Pcs,1.0,40000.0,202,99,111
,1.0,1,Pcs,1.0,1000.0,6,100,111
,1.0,1,Pcs,1.0,4000.0,9,100,111
,1.0,1,Pcs,1.0,1200.0,15,100,111
,1.0,1,Pcs,1.0,3600.0,17,100,111
,1.0,1,Pcs,1.0,500.0,60,100,111
,1.0,1,Pcs,1.0,200.0,62,100,111
,1.0,1,Pcs,1.0,50.0,85,100,111
,1.0,1,Pcs,1.0,200.0,87,100,111
,1.0,1,Pcs,1.0,200.0,99,100,111
,1.0,1,Pcs,1.0,20000.0,130,100,111
,1.0,1,Pcs,1.0,80000.0,131,100,111
,1.0,1,Pcs,1.0,7200.0,132,100,111
,1.0,1,Pcs,1.0,14000.0,133,100,111
,1.0,1,Pcs,1.0,4200.0,134,100,111
,1.0,1,Point,1.0,28000000.0,181,100,111
,1.0,1,Pcs,1.0,60000.0,196,100,111
,1.0,1,Pcs,1.0,20000.0,199,100,111
,1.0,1,Pcs,1.0,40000.0,202,100,111
,1.0,1,Pcs,1.0,7000.0,6,101,111
,1.0,1,Pcs,1.0,28000.0,9,101,111
,1.0,1,Pcs,1.0,8400.0,15,101,111
,1.0,1,Pcs,1.0,25200.0,17,101,111
,1.0,1,Pcs,1.0,3500.0,60,101,111
,1.0,1,Pcs,1.0,1400.0,62,101,111
,1.0,1,Pcs,1.0,350.0,85,101,111
,1.0,1,Pcs,1.0,1400.0,87,101,111
,1.0,1,Pcs,1.0,1400.0,99,101,111
,1.0,1,Pcs,1.0,140000.0,130,101,111
,1.0,1,Pcs,1.0,560000.0,131,101,111
,1.0,1,Pcs,1.0,50400.0,132,101,111
,1.0,1,Pcs,1.0,98000.0,133,101,111
,1.0,1,Pcs,1.0,29400.0,134,101,111
,1.0,1,Point,1.0,196000000.0,181,101,111
,1.0,1,Pcs,1.0,420000.0,196,101,111
,1.0,1,Pcs,1.0,140000.0,199,101,111
,1.0,1,Pcs,1.0,280000.0,202,101,111
,1.0,1,Pcs,1.0,7000.0,6,108,111
,1.0,1,Pcs,1.0,28000.0,9,108,111
,1.0,1,Pcs,1.0,8400.0,15,108,111
,1.0,1,Pcs,1.0,25200.0,17,108,111
,1.0,1,Pcs,1.0,3500.0,60,108,111
,1.0,1,Pcs,1.0,1400.0,62,108,111
,1.0,1,Pcs,1.0,350.0,85,108,111
,1.0,1,Pcs,1.0,1400.0,87,108,111
,1.0,1,Pcs,1.0,1400.0,99,108,111
,1.0,1,Pcs,1.0,140000.0,130,108,111
,1.0,1,Pcs,1.0,560000.0,131,108,111
,1.0,1,Pcs,1.0,50400.0,132,108,111
,1.0,1,Pcs,1.0,98000.0,133,108,111
,1.0,1,Pcs,1.0,29400.0,134,108,111
,1.0,1,Point,1.0,196000000.0,181,108,111
,1.0,1,Pcs,1.0,420000.0,196,108,111
,1.0,1,Pcs,1.0,140000.0,199,108,111
,1.0,1,Pcs,1.0,280000.0,202,108,111
,1.0,1,Pcs,1.0,7000.0,6,115,111
,1.0,1,Pcs,1.0,28000.0,9,115,111
,1.0,1,Pcs,1.0,8400.0,15,115,111
,1.0,1,Pcs,1.0,25200.0,17,115,111
,1.0,1,Pcs,1.0,3500.0,60,115,111
,1.0,1,Pcs,1.0,1400.0,62,115,111
,1.0,1,Pcs,1.0,350.0,85,115,111
,1.0,1,Pcs,1.0,1400.0,87,115,111
,1.0,1,Pcs,1.0,1400.0,99,115,111
,1.0,1,Pcs,1.0,140000.0,130,115,111
,1.0,1,Pcs,1.0,560000.0,131,115,111
,1.0,1,Pcs,1.0,50400.0,132,115,111
,1.0,1,Pcs,1.0,98000.0,133,115,111
,1.0,1,Pcs,1.0,29400.0,134,115,111
,1.0,1,Point,1.0,196000000.0,181,115,111
,1.0,1,Pcs,1.0,420000.0,196,115,111
,1.0,1,Pcs,1.0,140000.0,199,115,111
,1.0,1,Pcs,1.0,280000.0,202,115,111
,1.0,1,Pcs,1.0,7000.0,6,122,111
,1.0,1,Pcs,1.0,28000.0,9,122,111
,1.0,1,Pcs,1.0,8400.0,15,122,111
,1.0,1,Pcs,1.0,25200.0,17,122,111
,1.0,1,Pcs,1.0,3500.0,60,122,111
,1.0,1,Pcs,1.0,1400.0,62,122,111
,1.0,1,Pcs,1.0,350.0,85,122,111
,1.0,1,Pcs,1.0,1400.0,87,122,111
,1.0,1,Pcs,1.0,1400.0,99,122,111
,1.0,1,Pcs,1.0,140000.0,130,122,111
,1.0,1,Pcs,1.0,560000.0,131,122,111
,1.0,1,Pcs,1.0,50400.0,132,122,111
,1.0,1,Pcs,1.0,98000.0,133,122,111
,1.0,1,Pcs,1.0,29400.0,134,122,111
,1.0,1,Point,1.0,196000000.0,181,122,111
,1.0,1,Pcs,1.0,420000.0,196,122,111
,1.0,1,Pcs,1.0,140000.0,199,122,111
,1.0,1,Pcs,1.0,280000.0,202,122,111
,1.0,1,Pcs,1.0,7000.0,6,129,111
,1.0,1,Pcs,1.0,28000.0,9,129,111
,1.0,1,Pcs,1.0,8400.0,15,129,111
,1.0,1,Pcs,1.0,25200.0,17,129,111
,1.0,1,Pcs,1.0,3500.0,60,129,111
,1.0,1,Pcs,1.0,1400.0,62,129,111
,1.0,1,Pcs,1.0,350.0,85,129,111
,1.0,1,Pcs,1.0,1400.0,87,129,111
,1.0,1,Pcs,1.0,1400.0,99,129,111
,1.0,1,Pcs,1.0,140000.0,130,129,111
,1.0,1,Pcs,1.0,560000.0,131,129,111
,1.0,1,Pcs,1.0,50400.0,132,129,111
,1.0,1,Pcs,1.0,98000.0,133,129,111
,1.0,1,Pcs,1.0,29400.0,134,129,111
,1.0,1,Point,1.0,196000000.0,181,129,111
,1.0,1,Pcs,1.0,420000.0,196,129,111
,1.0,1,Pcs,1.0,140000.0,199,129,111
,1.0,1,Pcs,1.0,280000.0,202,129,111
,1.0,1,Pcs,1.0,7000.0,6,136,111
,1.0,1,Pcs,1.0,28000.0,9,136,111
,1.0,1,Pcs,1.0,8400.0,15,136,111
,1.0,1,Pcs,1.0,25200.0,17,136,111
,1.0,1,Pcs,1.0,3500.0,60,136,111
,1.0,1,Pcs,1.0,1400.0,62,136,111
,1.0,1,Pcs,1.0,350.0,85,136,111
,1.0,1,Pcs,1.0,1400.0,87,136,111
,1.0,1,Pcs,1.0,1400.0,99,136,111
,1.0,1,Pcs,1.0,140000.0,130,136,111
,1.0,1,Pcs,1.0,560000.0,131,136,111
,1.0,1,Pcs,1.0,50400.0,132,136,111
,1.0,1,Pcs,1.0,98000.0,133,136,111
,1.0,1,Pcs,1.0,29400.0,134,136,111
,1.0,1,Point,1.0,196000000.0,181,136,111
,1.0,1,Pcs,1.0,420000.0,196,136,111
,1.0,1,Pcs,1.0,140000.0,199,136,111
,1.0,1,Pcs,1.0,280000.0,202,136,111
,1.0,1,Pcs,1.0,7000.0,6,143,111
,1.0,1,Pcs,1.0,28000.0,9,143,111
,1.0,1,Pcs,1.0,8400.0,15,143,111
,1.0,1,Pcs,1.0,25200.0,17,143,111
,1.0,1,Pcs,1.0,3500.0,60,143,111
,1.0,1,Pcs,1.0,1400.0,62,143,111
,1.0,1,Pcs,1.0,350.0,85,143,111
,1.0,1,Pcs,1.0,1400.0,87,143,111
,1.0,1,Pcs,1.0,1400.0,99,143,111
,1.0,1,Pcs,1.0,140000.0,130,143,111
,1.0,1,Pcs,1.0,560000.0,131,143,111
,1.0,1,Pcs,1.0,50400.0,132,143,111
,1.0,1,Pcs,1.0,98000.0,133,143,111
,1.0,1,Pcs,1.0,29400.0,134,143,111
,1.0,1,Point,1.0,196000000.0,181,143,111
,1.0,1,Pcs,1.0,420000.0,196,143,111
,1.0,1,Pcs,1.0,140000.0,199,143,111
,1.0,1,Pcs,1.0,280000.0,202,143,111
,1.0,1,Pcs,1.0,7000.0,6,150,111
,1.0,1,Pcs,1.0,28000.0,9,150,111
,1.0,1,Pcs,1.0,8400.0,15,150,111
,1.0,1,Pcs,1.0,25200.0,17,150,111
,1.0,1,Pcs,1.0,3500.0,60,150,111
,1.0,1,Pcs,1.0,1400.0,62,150,111
,1.0,1,Pcs,1.0,350.0,85,150,111
,1.0,1,Pcs,1.0,1400.0,87,150,111
,1.0,1,Pcs,1.0,1400.0,99,150,111
,1.0,1,Pcs,1.0,140000.0,130,150,111
,1.0,1,Pcs,1.0,560000.0,131,150,111
,1.0,1,Pcs,1.0,50400.0,132,150,111
,1.0,1,Pcs,1.0,98000.0,133,150,111
,1.0,1,Pcs,1.0,29400.0,134,150,111
,1.0,1,Point,1.0,196000000.0,181,150,111
,1.0,1,Pcs,1.0,420000.0,196,150,111
,1.0,1,Pcs,1.0,140000.0,199,150,111
,1.0,1,Pcs,1.0,280000.0,202,150,111
,1.0,1,Pcs,1.0,7000.0,6,157,111
,1.0,1,Pcs,1.0,28000.0,9,157,111
,1.0,1,Pcs,1.0,8400.0,15,157,111
,1.0,1,Pcs,1.0,25200.0,17,157,111
,1.0,1,Pcs,1.0,3500.0,60,157,111
,1.0,1,Pcs,1.0,1400.0,62,157,111
,1.0,1,Pcs,1.0,350.0,85,157,111
,1.0,1,Pcs,1.0,1400.0,87,157,111
,1.0,1,Pcs,1.0,1400.0,99,157,111
,1.0,1,Pcs,1.0,140000.0,130,157,111
,1.0,1,Pcs,1.0,560000.0,131,157,111
,1.0,1,Pcs,1.0,50400.0,132,157,111
,1.0,1,Pcs,1.0,98000.0,133,157,111
,1.0,1,Pcs,1.0,29400.0,134,157,111
,1.0,1,Point,1.0,196000000.0,181,157,111
,1.0,1,Pcs,1.0,420000.0,196,157,111
,1.0,1,Pcs,1.0,140000.0,199,157,111
,1.0,1,Pcs,1.0,280000.0,202,157,111
,1.0,1,Pcs,1.0,7000.0,6,164,111
,1.0,1,Pcs,1.0,28000.0,9,164,111
,1.0,1,Pcs,1.0,8400.0,15,164,111
,1.0,1,Pcs,1.0,25200.0,17,164,111
,1.0,1,Pcs,1.0,3500.0,60,164,111
,1.0,1,Pcs,1.0,1400.0,62,164,111
,1.0,1,Pcs,1.0,350.0,85,164,111
,1.0,1,Pcs,1.0,1400.0,87,164,111
,1.0,1,Pcs,1.0,1400.0,99,164,111
,1.0,1,Pcs,1.0,140000.0,130,164,111
,1.0,1,Pcs,1.0,560000.0,131,164,111
,1.0,1,Pcs,1.0,50400.0,132,164,111
,1.0,1,Pcs,1.0,98000.0,133,164,111
,1.0,1,Pcs,1.0,29400.0,134,164,111
,1.0,1,Point,1.0,196000000.0,181,164,111
,1.0,1,Pcs,1.0,420000.0,196,164,111
,1.0,1,Pcs,1.0,140000.0,199,164,111
,1.0,1,Pcs,1.0,280000.0,202,164,111
,1.0,1,Pcs,0.0,0.0,7,72,31
,1.0,1,Pcs,0.0,0.0,8,72,31
,1.0,1,Pcs,0.0,0.0,10,72,31
,1.0,1,Pcs,0.0,0.0,11,72,31
,1.0,1,Pcs,0.0,0.0,12,72,31
,1.0,1,Pcs,0.0,0.0,13,72,31
,1.0,1,Pcs,0.0,0.0,14,72,31
,1.0,1,Pcs,0.0,0.0,55,72,31
,1.0,1,Pcs,0.0,0.0,56,72,31
,1.0,1,Pcs,0.0,0.0,68,72,31
,1.0,1,Pcs,0.0,0.0,81,72,31
,1.0,1,Pcs,0.0,0.0,103,72,31
,1.0,1,Pcs,0.0,0.0,105,72,31
,1.0,1,Pcs,0.0,0.0,110,72,31
,1.0,1,Pcs,0.0,0.0,118,72,31
,1.0,1,Point,0.0,0.0,175,72,31
,1.0,1,Pcs,0.0,0.0,197,72,31
,1.0,1,Pcs,0.0,0.0,201,72,31
,1.0,1,Pcs,1.0,800.0,7,73,31
,1.0,1,Pcs,1.0,2400.0,8,73,31
,1.0,1,Pcs,1.0,2400.0,10,73,31
,1.0,1,Pcs,1.0,2400.0,11,73,31
,1.0,1,Pcs,1.0,2400.0,12,73,31
,1.0,1,Pcs,1.0,6000.0,13,73,31
,1.0,1,Pcs,1.0,8000.0,14,73,31
,1.0,1,Pcs,1.0,0.0,55,73,31
,1.0,1,Pcs,1.0,300.0,56,73,31
,1.0,1,Pcs,1.0,141.0,68,73,31
,1.0,1,Pcs,1.0,80.0,81,73,31
,1.0,1,Pcs,1.0,65.0,103,73,31
,1.0,1,Pcs,1.0,18.0,105,73,31
,1.0,1,Pcs,1.0,500.0,110,73,31
,1.0,1,Pcs,1.0,400.0,118,73,31
,1.0,1,Point,1.0,12923200.0,175,73,31
,1.0,1,Pcs,1.0,23800.0,197,73,31
,1.0,1,Pcs,1.0,0.0,201,73,31
,1.0,1,Pcs,1.0,2000.0,7,74,31
,1.0,1,Pcs,1.0,2400.0,8,74,31
,1.0,1,Pcs,1.0,2400.0,10,74,31
,1.0,1,Pcs,1.0,2400.0,11,74,31
,1.0,1,Pcs,1.0,2400.0,12,74,31
,1.0,1,Pcs,1.0,6000.0,13,74,31
,1.0,1,Pcs,1.0,4160.0,14,74,31
,1.0,1,Pcs,1.0,0.0,55,74,31
,1.0,1,Pcs,1.0,500.0,56,74,31
,1.0,1,Pcs,1.0,324.0,68,74,31
,1.0,1,Pcs,1.0,20.0,81,74,31
,1.0,1,Pcs,1.0,5.0,103,74,31
,1.0,1,Pcs,1.0,20.0,105,74,31
,1.0,1,Pcs,1.0,500.0,110,74,31
,1.0,1,Pcs,1.0,400.0,118,74,31
,1.0,1,Point,1.0,11938740.0,175,74,31
,1.0,1,Pcs,1.0,21160.0,197,74,31
,1.0,1,Pcs,1.0,0.0,201,74,31
,1.0,1,Pcs,1.0,2000.0,7,75,31
,1.0,1,Pcs,1.0,2400.0,8,75,31
,1.0,1,Pcs,1.0,2400.0,10,75,31
,1.0,1,Pcs,1.0,2400.0,11,75,31
,1.0,1,Pcs,1.0,2400.0,12,75,31
,1.0,1,Pcs,1.0,6000.0,13,75,31
,1.0,1,Pcs,1.0,8000.0,14,75,31
,1.0,1,Pcs,1.0,300.0,55,75,31
,1.0,1,Pcs,1.0,500.0,56,75,31
,1.0,1,Pcs,1.0,500.0,68,75,31
,1.0,1,Pcs,1.0,80.0,81,75,31
,1.0,1,Pcs,1.0,15.0,103,75,31
,1.0,1,Pcs,1.0,44.0,105,75,31
,1.0,1,Pcs,1.0,500.0,110,75,31
,1.0,1,Pcs,1.0,400.0,118,75,31
,1.0,1,Point,1.0,13364700.0,175,75,31
,1.0,1,Pcs,1.0,25000.0,197,75,31
,1.0,1,Pcs,1.0,0.0,201,75,31
,1.0,1,Pcs,1.0,2000.0,7,76,31
,1.0,1,Pcs,1.0,2400.0,8,76,31
,1.0,1,Pcs,1.0,2400.0,10,76,31
,1.0,1,Pcs,1.0,2400.0,11,76,31
,1.0,1,Pcs,1.0,2400.0,12,76,31
,1.0,1,Pcs,1.0,6000.0,13,76,31
,1.0,1,Pcs,1.0,5480.0,14,76,31
,1.0,1,Pcs,1.0,0.0,55,76,31
,1.0,1,Pcs,1.0,500.0,56,76,31
,1.0,1,Pcs,1.0,500.0,68,76,31
,1.0,1,Pcs,1.0,80.0,81,76,31
,1.0,1,Pcs,1.0,65.0,103,76,31
,1.0,1,Pcs,1.0,42.0,105,76,31
,1.0,1,Pcs,1.0,500.0,110,76,31
,1.0,1,Pcs,1.0,400.0,118,76,31
,1.0,1,Point,1.0,12749208.0,175,76,31
,1.0,1,Pcs,1.0,22480.0,197,76,31
,1.0,1,Pcs,1.0,0.0,201,76,31
,1.0,1,Pcs,1.0,2000.0,7,77,31
,1.0,1,Pcs,1.0,2400.0,8,77,31
,1.0,1,Pcs,1.0,2400.0,10,77,31
,1.0,1,Pcs,1.0,2400.0,11,77,31
,1.0,1,Pcs,1.0,2400.0,12,77,31
,1.0,1,Pcs,1.0,6000.0,13,77,31
,1.0,1,Pcs,1.0,8000.0,14,77,31
,1.0,1,Pcs,1.0,0.0,55,77,31
,1.0,1,Pcs,1.0,500.0,56,77,31
,1.0,1,Pcs,1.0,490.0,68,77,31
,1.0,1,Pcs,1.0,80.0,81,77,31
,1.0,1,Pcs,1.0,65.0,103,77,31
,1.0,1,Pcs,1.0,80.0,105,77,31
,1.0,1,Pcs,1.0,500.0,110,77,31
,1.0,1,Pcs,1.0,400.0,118,77,31
,1.0,1,Point,1.0,13335000.0,175,77,31
,1.0,1,Pcs,1.0,25000.0,197,77,31
,1.0,1,Pcs,1.0,0.0,201,77,31
,1.0,1,Pcs,0.0,0.0,7,78,31
,1.0,1,Pcs,0.0,0.0,8,78,31
,1.0,1,Pcs,0.0,0.0,10,78,31
,1.0,1,Pcs,0.0,0.0,11,78,31
,1.0,1,Pcs,0.0,0.0,12,78,31
,1.0,1,Pcs,0.0,0.0,13,78,31
,1.0,1,Pcs,0.0,0.0,14,78,31
,1.0,1,Pcs,0.0,0.0,55,78,31
,1.0,1,Pcs,0.0,0.0,56,78,31
,1.0,1,Pcs,0.0,0.0,68,78,31
,1.0,1,Pcs,0.0,0.0,81,78,31
,1.0,1,Pcs,0.0,0.0,103,78,31
,1.0,1,Pcs,0.0,0.0,105,78,31
,1.0,1,Pcs,0.0,0.0,110,78,31
,1.0,1,Pcs,0.0,0.0,118,78,31
,1.0,1,Point,0.0,0.0,175,78,31
,1.0,1,Pcs,0.0,0.0,197,78,31
,1.0,1,Pcs,0.0,0.0,201,78,31
,1.0,1,Pcs,0.0,0.0,7,79,31
,1.0,1,Pcs,0.0,0.0,8,79,31
,1.0,1,Pcs,0.0,0.0,10,79,31
,1.0,1,Pcs,0.0,0.0,11,79,31
,1.0,1,Pcs,0.0,0.0,12,79,31
,1.0,1,Pcs,0.0,0.0,13,79,31
,1.0,1,Pcs,0.0,0.0,14,79,31
,1.0,1,Pcs,0.0,0.0,55,79,31
,1.0,1,Pcs,0.0,0.0,56,79,31
,1.0,1,Pcs,0.0,0.0,68,79,31
,1.0,1,Pcs,0.0,0.0,81,79,31
,1.0,1,Pcs,0.0,0.0,103,79,31
,1.0,1,Pcs,0.0,0.0,105,79,31
,1.0,1,Pcs,0.0,0.0,110,79,31
,1.0,1,Pcs,0.0,0.0,118,79,31
,1.0,1,Point,0.0,0.0,175,79,31
,1.0,1,Pcs,0.0,0.0,197,79,31
,1.0,1,Pcs,0.0,0.0,201,79,31
,1.0,1,Pcs,1.0,2000.0,7,80,31
,1.0,1,Pcs,1.0,2400.0,8,80,31
,1.0,1,Pcs,1.0,2400.0,10,80,31
,1.0,1,Pcs,1.0,2400.0,11,80,31
,1.0,1,Pcs,1.0,2400.0,12,80,31
,1.0,1,Pcs,1.0,6000.0,13,80,31
,1.0,1,Pcs,1.0,8000.0,14,80,31
,1.0,1,Pcs,1.0,0.0,55,80,31
,1.0,1,Pcs,1.0,500.0,56,80,31
,1.0,1,Pcs,1.0,500.0,68,80,31
,1.0,1,Pcs,1.0,80.0,81,80,31
,1.0,1,Pcs,1.0,65.0,103,80,31
,1.0,1,Pcs,1.0,80.0,105,80,31
,1.0,1,Pcs,1.0,500.0,110,80,31
,1.0,1,Pcs,1.0,400.0,118,80,31
,1.0,1,Point,1.0,13335000.0,175,80,31
,1.0,1,Pcs,1.0,25000.0,197,80,31
,1.0,1,Pcs,1.0,0.0,201,80,31
,1.0,1,Pcs,1.0,800.0,7,81,31
,1.0,1,Pcs,1.0,2400.0,8,81,31
,1.0,1,Pcs,1.0,2400.0,10,81,31
,1.0,1,Pcs,1.0,2400.0,11,81,31
,1.0,1,Pcs,1.0,2400.0,12,81,31
,1.0,1,Pcs,1.0,6000.0,13,81,31
,1.0,1,Pcs,1.0,8000.0,14,81,31
,1.0,1,Pcs,1.0,0.0,55,81,31
,1.0,1,Pcs,1.0,500.0,56,81,31
,1.0,1,Pcs,1.0,440.0,68,81,31
,1.0,1,Pcs,1.0,80.0,81,81,31
,1.0,1,Pcs,1.0,65.0,103,81,31
,1.0,1,Pcs,1.0,80.0,105,81,31
,1.0,1,Pcs,1.0,500.0,110,81,31
,1.0,1,Pcs,1.0,400.0,118,81,31
,1.0,1,Point,1.0,12930900.0,175,81,31
,1.0,1,Pcs,1.0,23800.0,197,81,31
,1.0,1,Pcs,1.0,0.0,201,81,31
,1.0,1,Pcs,1.0,2000.0,7,82,31
,1.0,1,Pcs,1.0,2400.0,8,82,31
,1.0,1,Pcs,1.0,2400.0,10,82,31
,1.0,1,Pcs,1.0,2400.0,11,82,31
,1.0,1,Pcs,1.0,2400.0,12,82,31
,1.0,1,Pcs,1.0,6000.0,13,82,31
,1.0,1,Pcs,1.0,8000.0,14,82,31
,1.0,1,Pcs,1.0,300.0,55,82,31
,1.0,1,Pcs,1.0,500.0,56,82,31
,1.0,1,Pcs,1.0,500.0,68,82,31
,1.0,1,Pcs,1.0,80.0,81,82,31
,1.0,1,Pcs,1.0,65.0,103,82,31
,1.0,1,Pcs,1.0,80.0,105,82,31
,1.0,1,Pcs,1.0,500.0,110,82,31
,1.0,1,Pcs,1.0,400.0,118,82,31
,1.0,1,Point,1.0,13500000.0,175,82,31
,1.0,1,Pcs,1.0,25000.0,197,82,31
,1.0,1,Pcs,1.0,0.0,201,82,31
,1.0,1,Pcs,1.0,2000.0,7,83,31
,1.0,1,Pcs,1.0,2400.0,8,83,31
,1.0,1,Pcs,1.0,2400.0,10,83,31
,1.0,1,Pcs,1.0,2400.0,11,83,31
,1.0,1,Pcs,1.0,2400.0,12,83,31
,1.0,1,Pcs,1.0,6000.0,13,83,31
,1.0,1,Pcs,1.0,8000.0,14,83,31
,1.0,1,Pcs,1.0,300.0,55,83,31
,1.0,1,Pcs,1.0,500.0,56,83,31
,1.0,1,Pcs,1.0,500.0,68,83,31
,1.0,1,Pcs,1.0,80.0,81,83,31
,1.0,1,Pcs,1.0,65.0,103,83,31
,1.0,1,Pcs,1.0,80.0,105,83,31
,1.0,1,Pcs,1.0,500.0,110,83,31
,1.0,1,Pcs,1.0,400.0,118,83,31
,1.0,1,Point,1.0,13500000.0,175,83,31
,1.0,1,Pcs,1.0,25000.0,197,83,31
,1.0,1,Pcs,1.0,0.0,201,83,31
,1.0,1,Pcs,1.0,2000.0,7,84,31
,1.0,1,Pcs,1.0,2400.0,8,84,31
,1.0,1,Pcs,1.0,2400.0,10,84,31
,1.0,1,Pcs,1.0,1200.0,11,84,31
,1.0,1,Pcs,1.0,2400.0,12,84,31
,1.0,1,Pcs,1.0,6000.0,13,84,31
,1.0,1,Pcs,1.0,8000.0,14,84,31
,1.0,1,Pcs,1.0,300.0,55,84,31
,1.0,1,Pcs,1.0,500.0,56,84,31
,1.0,1,Pcs,1.0,500.0,68,84,31
,1.0,1,Pcs,1.0,80.0,81,84,31
,1.0,1,Pcs,1.0,65.0,103,84,31
,1.0,1,Pcs,1.0,80.0,105,84,31
,1.0,1,Pcs,1.0,500.0,110,84,31
,1.0,1,Pcs,1.0,400.0,118,84,31
,1.0,1,Point,1.0,13144800.0,175,84,31
,1.0,1,Pcs,1.0,23800.0,197,84,31
,1.0,1,Pcs,1.0,0.0,201,84,31
,1.0,1,Pcs,0.0,0.0,7,85,31
,1.0,1,Pcs,0.0,0.0,8,85,31
,1.0,1,Pcs,0.0,0.0,10,85,31
,1.0,1,Pcs,0.0,0.0,11,85,31
,1.0,1,Pcs,0.0,0.0,12,85,31
,1.0,1,Pcs,0.0,0.0,13,85,31
,1.0,1,Pcs,0.0,0.0,14,85,31
,1.0,1,Pcs,0.0,0.0,55,85,31
,1.0,1,Pcs,0.0,0.0,56,85,31
,1.0,1,Pcs,0.0,0.0,68,85,31
,1.0,1,Pcs,0.0,0.0,81,85,31
,1.0,1,Pcs,0.0,0.0,103,85,31
,1.0,1,Pcs,0.0,0.0,105,85,31
,1.0,1,Pcs,0.0,0.0,110,85,31
,1.0,1,Pcs,0.0,0.0,118,85,31
,1.0,1,Point,0.0,0.0,175,85,31
,1.0,1,Pcs,0.0,0.0,197,85,31
,1.0,1,Pcs,0.0,0.0,201,85,31
,1.0,1,Pcs,0.0,0.0,7,86,31
,1.0,1,Pcs,0.0,0.0,8,86,31
,1.0,1,Pcs,0.0,0.0,10,86,31
,1.0,1,Pcs,0.0,0.0,11,86,31
,1.0,1,Pcs,0.0,0.0,12,86,31
,1.0,1,Pcs,0.0,0.0,13,86,31
,1.0,1,Pcs,0.0,0.0,14,86,31
,1.0,1,Pcs,0.0,0.0,55,86,31
,1.0,1,Pcs,0.0,0.0,56,86,31
